"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
4.90753e-05,2.76713,2.89322,1,0.00790472,295
4.90753e-05,2.81616,2.90023,1,0.00790472,296
0.000441678,2.77724,2.92903,1,0.0237142,297
0.000147226,1.95684,2.93292,1,0.0136914,298
0.000245377,2.68166,2.93946,1,0.0176755,299
4.90753e-05,1.42209,2.94226,1,0.00790472,300
0.000343527,2.27375,2.95127,1,0.0209139,301
0.000392603,2.7286,2.94926,1,0.0223579,302
0.00073613,2.84045,2.95861,1,0.0306149,303
0.000196301,1.37831,2.96328,1,0.0158094,304
0.000196301,1.98778,2.96328,1,0.0158094,305
0.000294452,2.05608,2.97028,1,0.0193625,306
0.000196301,1.27148,2.97378,1,0.0158094,307
0.000245377,1.9503,2.98289,1,0.0176755,308
0.000196301,2.24522,2.9913,1,0.0158094,309
0.000245377,2.76713,2.9983,1,0.0176755,310
0.000245377,1.15589,3.00531,1,0.0176755,311
0.000245377,2.4701,3.01371,1,0.0176755,312
9.81507e-05,1.29249,3.01932,1,0.011179,313
0.000196301,2.33104,3.06135,1,0.0158094,314
0.000294452,2.56514,3.06252,1,0.0193625,315
9.81507e-05,1.59372,3.06135,1,0.011179,316
4.90753e-05,1.18391,3.08237,1,0.00790472,317
0.000294452,1.48281,3.09871,1,0.0193625,318
9.81507e-05,1.64626,3.09288,1,0.011179,319
4.90753e-05,1.1699,3.09638,1,0.00790472,320
0.000196301,2.30827,3.11389,1,0.0158094,321
0.000196301,1.46062,3.1279,1,0.0158094,322
0.000196301,2.58849,3.1279,1,0.0158094,323
0.000196301,1.3608,3.13841,1,0.0158094,324
0.000147226,1.28665,3.15009,1,0.0136914,325
0.000245377,1.25116,3.16783,1,0.0176755,326
0.000441678,2.18334,3.16565,1,0.0237142,327
0.000539829,1.42782,3.18617,1,0.026217,328
0.000245377,2.41405,3.18184,1,0.0176755,329
9.81507e-05,2.00704,3.18745,1,0.011179,330
0.000392603,2.34593,3.20496,1,0.0223579,331
0.000343527,1.61124,3.20646,1,0.0209139,332
4.90753e-05,1.75135,3.20846,1,0.00790472,333
0.000196301,1.34854,3.23298,1,0.0158094,334
0.000343527,2.41185,3.23649,1,0.0209139,335
0.000343527,1.6883,3.2525,1,0.0209139,336
0.000392603,1.72858,3.2505,1,0.0223579,337
0.000539829,2.20351,3.25686,1,0.026217,338
0.000637979,2.12209,3.27043,1,0.0285009,339
0.000392603,1.79425,3.27239,1,0.0223579,340
0.000196301,1.33102,3.27326,1,0.0158094,341
0.000147226,1.41509,3.27852,1,0.0136914,342
0.000441678,2.06737,3.28319,1,0.0237142,343
0.000147226,2.5126,3.27385,1,0.0136914,344
0.000294452,1.89963,3.2937,1,0.0193625,345
9.81507e-05,1.83891,3.29253,1,0.011179,346
0.000539829,2.45443,3.31227,1,0.026217,347
0.000392603,2.06221,3.3153,1,0.0223579,348
0.000490753,1.47253,3.33176,1,0.0249969,349
0.000294452,1.75018,3.32872,1,0.0193625,350
0.000294452,2.23588,3.32872,1,0.0193625,351
0.000441678,2.42075,3.33223,1,0.0237142,352
0.000588904,1.2417,3.34565,1,0.0273828,353
4.90753e-05,2.11562,3.33456,1,0.00790472,354
0.000196301,2.54646,3.33806,1,0.0158094,355
0.000245377,2.13524,3.35277,1,0.0176755,356
9.81507e-05,1.89145,3.35908,1,0.011179,357
0.000294452,1.98369,3.36141,1,0.0193625,358
0.000245377,2.06799,3.35978,1,0.0176755,359
0.000294452,1.72799,3.45015,1,0.0193625,360
0.000392603,2.28988,3.44752,1,0.0223579,361
0.000196301,1.88094,3.45015,1,0.0158094,362
0.000441678,2.04557,3.46066,1,0.0237142,363
0.000147226,2.4799,3.85529,1,0.0136914,364
