plant_name,chamber,species,rep,scan_nb,roi_surf,eq_diam_roi,air_surf,emb_vess_nb,mean_diam,std_diam,pourc_emb,coeff,coeff_diam,PLA,PLA_diam,ratio_l_f,image_nb,diam_roi,max_embolism,voxel_size,Q,used,comment
2-qi-11,2,qi,11,2,2.29943,1.71106,0.140959002,476,0.01651486899159664,0.010223790701483519,6.130171477279152,1.19737065272698,1.2502116265648715,34.326995898662396,32.876144015930755,41.10213748533776,777,NA,23300,0.00449998,1.5,1,"vessels in the middle, taken out"
2-qp-08,2,qp,08,2,5.55784,2.66016,0.4376467282,1101,0.01961033544959128,0.01102982804396632,7.8744031530234775,1.2241140443049818,0.9633846709955768,29.85620001869006,37.93644932578024,36.54739375245717,760,NA,23300,0.00450002,1,1,
2-qp-09,2,qp,09,2,5.60275,2.67089,0.5754911863,1829,0.014774522099507928,0.013506866660362219,10.271584245236713,1.3291098121458211,1.6044025665818369,23.252919627218358,19.263047991389286,30.90568363757407,918,NA,23200,0.0039533,1,1,
2-qp-10,2,qp,10,2,5.40849,2.62418,0.3442921771,577,0.023191815840554592,0.01490833527466894,6.365772648188312,1.3278493627611405,0.9804085479053071,12.24713597155037,16.587321408220628,16.2623516954722,748,NA,22500,0.00450001,1,1,
2-qp-12,2,qp,12,2,21.5253,5.23516,1.715969726,3014,0.021840330537491705,0.015747362283665585,7.971873683525897,1.1806804086354197,0.991876854004654,28.357764141484374,33.75565869833023,33.48145655455462,760,NA,24400,0.00449998,1,1,looks nice
3-fs-07,3,fs,07,2,11.1328,3.76494,1.9100107352,3785,0.02245167969352708,0.011767277583742717,17.15660692009198,1.6392192440356423,0.8320866556547207,11.271832577940197,22.20562576234199,18.477004877307458,959,NA,23000,0.0036732,1,1,
3-fs-08,3,fs,08,2,7.40418,3.07039,1.3056565654,2196,0.024808985081967213,0.011899476896073805,17.634046787085133,1.5653995445815743,0.7083802237810667,2.8457881411327435,6.288706700939253,4.454795460104841,783,740,23500,0.00450017,1,1,"embolism in the middle, segm. adapted"
3-fs-10,3,fs,10,2,9.99726,3.56776,1.5363312291,2742,0.023859387330415757,0.012007216528778286,15.36752299229989,1.4745840360258708,0.9113233260517805,3.214551542906809,5.201366246915733,4.740126388152713,749,NA,23000,0.00388887,1,1,
3-fs-11,3,fs,11,2,6.1349,2.79485,1.1878911743,2835,0.020548061118165786,0.01055062181048006,19.362844941237835,1.6319418409428026,0.6419516101146241,0.706367780124564,1.7956978646308426,1.1527511354791617,1000,NA,23200,0.00388897,1.5,1,
3-fs-12,3,fs,12,2,12.2452,3.94856,1.9640450194,4026,0.022851643532041728,0.009948074616366962,16.039305355567894,1.487309313036945,0.7631307843090133,4.62000207712301,9.004186774848632,6.871372115555082,769,NA,23500,0.00450009,1,1,
3-qi-07,3,qi,07,2,3.56214,2.12966,0.1736601313,489,0.019350393374233128,0.008825594928918917,4.875163000331262,1.1708776185102212,0.9104847384615774,14.69103701599242,18.892580740886974,17.20140643473071,763,NA,22400,0.00449995,1,1,
3-qi-08,3,qi,08,2,4.12855,2.2927399999999998,0.1768011663,444,0.020061262207207206,0.010236537656972073,4.282403417664797,1.3764469365757956,0.8032532653509105,15.425842459863473,26.433572714707978,21.23285359797991,758,NA,22300,0.00449998,1.5,1,
3-qi-09,3,qi,09,2,1.98445,1.58955,0.0940608372,388,0.015408439123711341,0.008451573759438152,4.73989454004888,1.5117135730303106,1.107231810860999,16.275124789845627,22.220574595341354,24.603327047571717,800,NA,23000,0.00449999,1.5,1,
3-qi-10,3,qi,10,2,2.95347,1.93919,0.176298046,516,0.018605519941860466,0.009435343221923928,5.969183570511975,1.3235550047909748,0.9723917806759,17.35182559486424,23.618150692696304,22.9660956083427,799,NA,23000,0.00450002,1,1,not scanned ? -> now yes
3-qi-11,3,qi,11,2,2.21582,1.67966,0.072939847,357,0.01399341294117647,0.008031485439241332,3.291776723741098,1.399784278506377,1.2136111176291469,20.041665384185954,23.116142982172036,28.054008119868964,832,NA,23200,0.00449998,2,1,
3-qi-12,3,qi,12,2,2.04716,1.61447,0.0803360369,307,0.016956852671009773,0.006767328775593551,3.924267614646633,1.5721096543504174,0.8772940436576759,17.834327530811652,31.959089079347272,28.03751849003644,788,NA,23400,0.00450012,2,1,
3-qp-09,3,qp,09,2,11.9647,3.90307,0.5619097245,968,0.024113620092975206,0.012561547373642444,4.696396269860506,1.1152557105485301,0.9798299915769153,34.21168492301623,38.940201163342124,38.15477697788091,747,570,22100,0.00700689,1,1,Nice
3-qp-10,3,qp,10,2,9.79907,3.53222,0.6827223805,777,0.028864158365508364,0.01691090052656784,6.967216077648184,1.143720781666015,1.0416100343403119,43.95697354927038,48.266148068825466,50.274504147443864,715,NA,23200,0.00700682,1,1,"ovale.. done again with new ROI but check PLA, diam seems bigger after flush ! looks nice btw"
3-qp-11,3,qp,11,2,9.53913,3.48505,0.6460359516999999,1149,0.02295945871192341,0.0137447552999148,6.77248293817151,1.356360590536034,1.016294484510809,11.664380606526201,15.567442713536316,15.821106167704942,871,NA,23000,0.00449993,1,1,
4-fs-07,4,fs,07,2,9.83762,3.53916,1.5035608434,3687,0.020462425937076215,0.01002717522330668,15.283786560163945,1.4041810925813358,0.7441895388467883,2.9713106923572985,5.60644577301946,4.1722582943928765,780,NA,23200,0.00388895,1,1,
4-fs-08,4,fs,08,2,7.46162,3.08228,1.0619903168,2625,0.020966274022857143,0.00869227102021161,14.232704383230452,1.7757939964779765,0.7909319905591659,8.904177582591732,19.991586234312724,15.81198509474018,940,NA,23000,0.0038889,1,1,not reconstructed yet -> now yes
4-fs-09,4,fs,09,2,15.1046,4.3854,2.2504269123,4546,0.022211242613286407,0.011704205986714854,14.89895073222727,1.7021569588072507,0.845974022776739,4.444602861646752,8.942841607895597,7.565411690086639,796,NA,23500,0.00388899,1,1,not reconstructed yet -> just did it
4-fs-10,4,fs,10,2,10.4953,3.65555,1.1079261415,4061,0.016620391410982517,0.00843485272060859,10.556402785056166,1.479033472125618,1.4048986801107737,46.4653634960172,48.91728412733259,68.72382790509326,714,NA,22200,0.00450014,1,1,structure slightly damaged
4-fs-11,4,fs,11,2,15.4553,4.43602,2.364941419,3872,0.025854150694731404,0.010452790037634161,15.301815034324795,1.4173066844383482,0.823679117323759,10.568909095594233,18.185947893248702,14.979385508406963,768,NA,23000,0.00450012,1,1,
4-fs-12,4,fs,12,2,6.29625,2.83137,1.008207,2149,0.022350062103303862,0.009892551082374263,16.012817153067303,1.6946277546158428,0.988005112042681,8.989367571996635,15.418575874019412,15.233631783949129,839,NA,23000,0.0045,1.5,1,
4-qi-07,4,qi,07,2,3.82974,2.20821,0.16594875,516,0.017853350639534884,0.009534963626610467,4.333159692302871,1.687226809130646,0.8020691463711783,5.502357880005082,11.574719923560748,9.28372572857584,752,500,22300,0.0045,1,1,
4-qi-09,4,qi,09,2,3.09599,1.98543,0.1766120605,631,0.01646922472266244,0.009234156184418451,5.704542343483022,1.431958759556717,1.0026388993353745,8.576620201253924,12.249042434636912,12.28136642457665,729,NA,23000,0.00450015,2,1,
4-qi-11,4,qi,11,2,1.31212,1.29254,0.0421854148,256,0.0129085813671875,0.006584163195096579,3.215057677651435,1.8315550406974974,1.0167864767158104,6.414554881890434,11.554648489921721,11.748610327757167,768,NA,23000,0.00450025,2,1,
4-qp-07,4,qp,07,2,7.78643,3.14865,0.3218493826,1026,0.017545024064327487,0.009574351499776777,4.133465305666396,1.4139856134326,1.0331927589109666,14.477690340077345,19.813578521571465,20.47124585660149,766,NA,22300,0.00449983,2,1,
4-qp-08,4,qp,08,2,14.933,4.36042,1.0953014602,1493,0.025677328372404554,0.01658127761901588,7.334771714993638,1.353472175718208,1.019120100951543,21.75078587190785,28.886765603136453,29.43908347763198,775,NA,23100,0.00450004,1,1,
4-qp-09,4,qp,09,2,16.0899,4.52618,1.483295416,2153,0.02407097525313516,0.017260265281075077,9.218798227459462,1.1890875642483794,1.3253173621466956,43.575056063300416,39.095962036118905,51.81455727629646,771,NA,23200,0.00450022,1,1,
4-qp-10,4,qp,10,2,17.1273,4.66981,0.8591797338,1894,0.018637494915522704,0.015177214718739602,5.016434194531537,1.1358007391707974,1.5822852232980285,45.80859178746275,32.88246116849035,52.02943241257351,762,NA,23100,0.00449998,1,1,
4-qp-11,4,qp,11,2,7.44303,3.07844,0.4372822139,1318,0.016907400212443097,0.011690820451275365,5.875056447441431,1.2934732225988608,1.0337982336035851,13.611926518939356,17.031043280910406,17.606662460231384,797,NA,23000,0.00450002,1,1,
4-qp-12,4,qp,12,2,12.2677,3.95219,1.0418981445,1889,0.020561076791953414,0.016723016976280706,8.493019429069834,1.1998011037113723,1.3005725410036222,35.61179724090842,32.852510942462324,42.72707363478753,753,NA,23200,0.00449999,1,1,
5-fs-07,5,fs,07,2,10.5373,3.66285,1.6342651442,3626,0.021303189906232763,0.010957438257664383,15.509334878953812,1.438043901189109,0.9017514747102777,12.941456325172501,20.638039263422147,18.610382340919536,762,NA,23200,0.0038889,1,1,
5-fs-09,5,fs,09,2,10.3045,3.62217,1.581606912,3253,0.023008547144174607,0.009470098613620876,15.348701169392012,1.801911786112863,0.8161205685648228,11.088736332903046,24.482809845723036,19.980924691355927,306,NA,23100,0.00450003,1,1,"structure is damaged but segm adapted, needed to pick image 306 ! Ask Charlotte"
5-fs-10,5,fs,10,2,11.5162,3.82921,1.3650282876,3157,0.021761383249920812,0.00877450074431557,11.853113766693875,1.5396484951633351,0.6618904850993644,4.319958064143354,10.04881786694446,6.6512169326270305,746,900,22000,0.00449996,1,1,
5-qi-07,5,qi,07,2,2.91986,1.92813,0.1218272463,541,0.014875088243992605,0.008097674348894076,4.1723660141239645,1.6150877096847112,0.8874640765203023,2.543736763843113,4.6293231384247315,4.108357983956172,743,NA,22500,0.00450006,2,1,
5-qi-08,5,qi,08,2,4.4064,2.36863,0.2638442809,1448,0.012512930801104973,0.008687879341769648,5.987751472857663,1.3984363652868557,0.9805166820087348,0.7980170993229116,1.1381510914507325,1.1159761318138923,830,NA,23000,0.00450006,1.5,1,"embolism in the middle, segm. adapted"
5-qi-09,5,qi,09,2,3.84239,2.21185,0.0867918932,373,0.015479061769436997,0.007537648981077009,2.258799684571321,1.3541753960425673,1.3201105206526929,61.0396694923261,62.61477150277531,82.65841860907811,762,NA,22400,0.00450001,2,1,
5-qi-10,5,qi,10,2,3.76219,2.18864,0.242014188,1031,0.014691167284190107,0.009117399592011606,6.432800788902209,1.6285647455338514,1.1840856349491193,9.536777535123338,13.116669285805902,15.531259679701092,831,500,23200,0.00450006,2,1,
5-qi-11,5,qi,11,2,4.83537,2.48125,0.1607387655,374,0.021306281951871658,0.00966998211016858,3.324228869765912,1.0800662617338488,0.8793895076121468,30.35774087464486,37.285379706422184,32.78837170116254,790,360,22400,0.00700682,1,1,
5-qi-12,5,qi,12,2,2.55784,1.80465,0.1185051053,406,0.01714263879310345,0.008829544719052725,4.633014782003565,1.538168923779439,0.772852529061148,5.437981607550388,10.822937109333523,8.364534316818164,761,NA,23300,0.00450004,2,1,
5-qp-07,5,qp,07,2,13.5825,4.15858,0.829864989,1325,0.023395182694339624,0.015820912340622863,6.109810336830481,1.1335468433646236,1.100149320617288,34.48930752301584,35.53630851729312,39.095245672546376,744,NA,22200,0.00449989,1,1,looks nice
5-qp-08,5,qp,08,2,5.45937,2.6364899999999998,0.8592960232,1241,0.02416330585012087,0.017262505622086467,15.739838538146342,1.4386678316362511,1.010459636042607,13.416268453269003,19.101756424341218,19.301553844314356,757,NA,23300,0.00450002,1.5,1,
5-qp-09,5,qp,09,2,10.3711,3.63386,0.5834326477,1486,0.01717192895693136,0.014323465472515541,5.625561875789453,1.1907705065036496,1.4912744153114934,26.586963826017005,21.229474640244288,31.658972381500476,779,830,23000,0.00449996,1,1,
5-qp-10,5,qp,10,2,19.7239,5.01132,1.603638,3448,0.01819695998549884,0.016159209324846897,8.130430594355072,1.1553800211925633,1.6400499225300027,21.335822062890635,15.030629378132474,24.650982547183347,815,NA,23300,0.0045,1,1,
5-qp-11,5,qp,11,2,18.5095,4.85459,1.12444738,2042,0.02090914570029383,0.01624988258358768,6.07497436451552,1.1126070396282992,1.2435367224720522,47.0332907369591,42.081242495837316,52.329570370825174,741,NA,22500,0.00450001,1,1,looks nice
5-qp-12,5,qp,12,2,14.6762,4.32277,0.9559575329,2169,0.018526784472106962,0.014765570588797511,6.513658391818046,1.049999318624712,1.2243500124995161,30.948331260069875,26.541206684275743,32.49572673564525,789,NA,23200,0.00450018,1,1,
6-fs-07,6,fs,07,2,3.73739,2.18142,0.3190242013,1249,0.016777068334667734,0.006616693297711484,8.536015810498771,1.484731323196134,0.8928604523213606,3.0252466632497805,5.030661252431505,4.491678481321536,759,505,22300,0.00450004,1.5,1,
6-fs-08,6,fs,08,2,3.52896,2.11972,0.2896146141,1209,0.016102647741935483,0.0067635573138660745,8.206797869627312,1.5658579298150164,1.0019347102358696,8.212943686153011,12.835470082735597,12.860302998086864,760,490,23300,0.00450015,2,1,
6-fs-09,6,fs,09,2,10.3255,3.62586,1.081776601,3042,0.019013824687705457,0.00955436114236041,10.476747866931383,1.5614062273013414,1.0092970063219966,9.656056369103071,14.938146503409211,15.077026545890316,849,980,23300,0.00388899,1.5,1,
6-fs-10,6,fs,10,2,2.64352,1.83462,0.3140863303,1184,0.016079937449324323,0.008902913524172915,11.881367657517249,1.7287329015857644,1.0135151365706843,1.5636563215275436,2.6670979369322043,2.7031441297972334,759,NA,23000,0.00367326,2,1,
6-fs-11,6,fs,11,2,4.70786,2.44831,0.7848636122,1871,0.021238224735435594,0.009115476094553121,16.671345626250567,1.8043803341645674,0.7885243195924437,1.3653874351514392,3.124416299266497,2.4636782365026555,735,720,23300,0.00367332,1.5,1,
6-fs-12,6,fs,12,2,2.53516,1.79663,0.405019975,1025,0.02079538523902439,0.008410151051334155,15.976110975244165,2.2730675775887916,0.9338005199756906,10.351612452641712,25.198009787440274,23.529914641864266,458,430,23100,0.00450011,2,1,
6-qi-08,6,qi,08,2,4.37565,2.36035,0.0991732474,320,0.0188440445625,0.006294762796708209,2.2664803492052608,1.2693474112417582,0.7125264406729191,6.977510766926005,12.43025482751835,8.85688522890902,781,NA,23300,0.00700683,1.5,1,
6-qi-12,6,qi,12,2,3.39581,2.07935,0.1173321742,343,0.018861788250728862,0.008944895447621639,3.4552043312199445,1.3804070310176364,0.8977993445115247,20.663022674415767,31.770330370824,28.523381781840367,767,470,22100,0.00450007,1.5,1,
6-qp-07,6,qp,07,2,9.26346,3.43433,0.9888848476,2357,0.016674564391175224,0.01600806770056927,10.67511326869226,1.3741301846178426,1.393872002667672,23.00895420618323,22.68307163835349,31.617298491206046,797,NA,23100,0.0036732,1,1,
6-qp-09,6,qp,09,2,11.5575,3.83607,1.0980003157,3482,0.014196939638139,0.014142235473383362,9.50032719619295,1.319100151416829,1.8469605040368777,20.230382566027018,14.448549737657945,26.68590070606662,783,NA,23300,0.00419966,1,1,
6-qp-10,6,qp,10,2,8.57909,3.30503,1.1154129903,3371,0.01547500073272026,0.013486067369461502,13.00153035228678,1.5415854129050983,1.7660258509671327,18.880870755791115,16.48134138247999,29.106474940074044,801,NA,23300,0.00388899,1.5,1,"2 scans, one of them may be 1-qp-10"
6-qp-12,6,qp,12,2,11.8434,3.88323,1.2521535523,3609,0.01571880671931283,0.013954476119794045,10.57258517233227,1.291875643818498,1.4646858752671528,26.01208811051208,22.943064886661784,33.60438307483129,773,NA,23200,0.00388897,1,1,
