"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
0.00240976,3.16215,1.80159,1,0.0553914,280
0.000283501,1.42457,1.77879,1,0.0189991,281
6.07503e-05,2.54551,1.77,1,0.00879486,282
0.00214651,3.2229,1.80748,1,0.0522783,283
0.000141751,1.71836,1.78136,1,0.0134344,284
2.02501e-05,4.39201,1.773,1,0.00507772,285
0.000810004,4.99411,1.78752,1,0.0321143,286
2.02501e-05,4.00951,1.782,1,0.00507772,287
0.00220726,1.49735,1.81615,1,0.0530129,288
4.05002e-05,1.89225,1.791,1,0.00718098,289
2.02501e-05,1.917,1.791,1,0.00507772,290
4.05002e-05,1.5525,1.79775,1,0.00718098,291
8.10004e-05,1.58175,1.79775,1,0.0101554,292
0.00210601,4.61234,1.82233,1,0.0517828,293
0.00010125,1.9494,1.8063,1,0.0113541,294
0.000141751,2.55986,1.81029,1,0.0134344,295
0.000344252,4.6583,1.82118,1,0.020936,296
0.000445502,4.77369,1.81964,1,0.0238166,297
0.000587253,4.81905,1.81971,1,0.0273443,298
6.07503e-05,5.28151,1.8135,1,0.00879486,299
0.000344252,1.78147,1.82436,1,0.020936,300
6.07503e-05,4.01551,1.821,1,0.00879486,301
2.02501e-05,1.8585,1.827,1,0.00507772,302
2.02501e-05,2.60551,1.827,1,0.00507772,303
2.02501e-05,4.90501,1.827,1,0.00507772,304
0.000546752,5.13651,1.84184,1,0.0263846,305
0.000870754,1.94034,1.84427,1,0.0332968,306
8.10004e-05,4.99051,1.83713,1,0.0101554,307
4.05002e-05,2.56501,1.84725,1,0.00718098,308
0.00348302,4.98196,1.88909,1,0.0665936,309
6.07503e-05,4.03351,1.851,1,0.00879486,310
8.10004e-05,4.05676,1.85625,1,0.0101554,311
8.10004e-05,4.99276,1.85625,1,0.0101554,312
0.00010125,2.58931,1.8621,1,0.0113541,313
0.00119476,1.33505,1.88672,1,0.0390027,314
8.10004e-05,1.33988,1.8675,1,0.0101554,315
8.10004e-05,4.00726,1.86525,1,0.0101554,316
4.05002e-05,4.59226,1.863,1,0.00718098,317
0.00313876,1.41579,1.9051,1,0.0632171,318
0.00159976,1.49742,1.899,1,0.0451317,319
0.00168076,5.08441,1.89825,1,0.0462602,320
6.07503e-05,2.82751,1.8825,1,0.00879486,321
0.000445502,4.84672,1.89389,1,0.0238166,322
8.10004e-05,4.98939,1.8855,1,0.0101554,323
0.000141751,1.8135,1.8945,1,0.0134344,324
2.02501e-05,4.02751,1.89,1,0.00507772,325
2.02501e-05,4.91401,1.89,1,0.00507772,326
4.05002e-05,3.98926,1.8945,1,0.00718098,327
0.000222751,1.65805,1.90964,1,0.0168409,328
0.00143776,4.62975,1.92486,1,0.0427856,329
4.05002e-05,2.58076,1.908,1,0.00718098,330
0.00010125,3.96541,1.9098,1,0.0113541,331
2.02501e-05,1.8855,1.917,1,0.00507772,332
4.05002e-05,4.60801,1.91925,1,0.00718098,333
0.00010125,2.60011,1.9287,1,0.0113541,334
0.00257176,1.90985,1.96261,1,0.057223,335
4.05002e-05,1.467,1.94175,1,0.00718098,336
6.07503e-05,3.95401,1.9425,1,0.00879486,337
2.02501e-05,3.16801,1.944,1,0.00507772,338
0.000324001,4.70307,1.953,1,0.0203109,339
0.00119476,5.12757,1.96536,1,0.0390027,340
0.000283501,1.73861,1.95622,1,0.0189991,341
0.000121501,2.12775,1.95225,1,0.0124378,342
0.000121501,2.60776,1.953,1,0.0124378,343
0.000141751,4.00951,1.95429,1,0.0134344,344
0.000344252,4.83433,1.95697,1,0.020936,345
2.02501e-05,5.06251,1.9485,1,0.00507772,346
0.000182251,1.643,1.9605,1,0.0152332,347
0.00305776,1.82909,1.99127,1,0.062396,348
0.00176176,1.37995,1.97788,1,0.0473618,349
0.000121501,1.60725,1.96275,1,0.0124378,350
4.05002e-05,3.15901,1.96425,1,0.00718098,351
0.000162001,3.93357,1.96707,1,0.014362,352
0.000162001,3.98757,1.96707,1,0.014362,353
0.000121501,4.98226,1.96575,1,0.0124378,354
0.00117451,5.01355,1.97985,1,0.0386707,355
8.10004e-05,2.15325,1.97325,1,0.0101554,356
2.02501e-05,2.70451,1.971,1,0.00507772,357
