"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
0.000972,1.35262,0.780844,1,0.0351794,51
0.00103275,1.94462,0.788735,1,0.0362621,52
0.00103275,1.52515,0.796941,1,0.0362621,53
0.0010935,1.60617,0.800417,1,0.0373134,54
0.000567,2.30046,0.792,1,0.0268687,55
0.00103275,1.68582,0.799853,1,0.0362621,56
6.075e-05,0.909,0.792,1,0.00879485,57
8.1e-05,0.7965,0.79425,1,0.0101554,58
0.000648,1.07395,0.805359,1,0.0287238,59
0.0001215,1.287,0.80175,1,0.0124378,60
2.025e-05,1.314,0.7965,1,0.00507771,61
0.0003645,1.87875,0.8065,1,0.0215429,62
2.025e-05,0.882,0.801,1,0.00507771,63
2.025e-05,0.927,0.8055,1,0.00507771,64
0.00127575,1.16493,0.823714,1,0.040303,65
0.00081,2.19769,0.828562,1,0.0321142,66
0.00038475,1.36208,0.830605,1,0.0221332,67
4.05e-05,2.358,0.82575,1,0.00718096,68
2.025e-05,1.5615,0.828,1,0.00507771,69
0.00087075,1.72936,0.851128,1,0.0332967,70
2.025e-05,1.3905,0.8505,1,0.00507771,71
0.00119475,1.59125,0.87239,1,0.0390026,72
0.00058725,1.87293,0.864155,1,0.0273443,73
0.00155925,0.725669,0.875221,1,0.0445567,74
4.05e-05,1.90575,0.8595,1,0.00718096,75
0.00010125,2.0034,0.8622,1,0.0113541,76
0.000567,0.819161,0.871071,1,0.0268687,77
0.00038475,1.94139,0.871579,1,0.0221332,78
6.075e-05,2.085,0.8655,1,0.00879485,79
0.00046575,1.053,0.8775,1,0.0243518,80
2.025e-05,2.4795,0.8685,1,0.00507771,81
2.025e-05,1.4895,0.873,1,0.00507771,82
0.000891,1.53348,0.891307,1,0.0336817,83
4.05e-05,0.88425,0.8775,1,0.00718096,84
6.075e-05,0.7905,0.888,1,0.00879485,85
2.025e-05,0.684,0.891,1,0.00507771,86
0.00054675,1.3745,0.9025,1,0.0263845,87
0.00030375,1.7073,0.8973,1,0.0196659,88
0.0005265,2.53679,0.908481,1,0.0258913,89
2.025e-05,2.178,0.9045,1,0.00507771,90
0.000972,1.01437,0.925312,1,0.0351794,91
0.001863,0.76906,0.952875,1,0.0487036,92
8.1e-05,2.49525,0.92475,1,0.0101554,93
0.001215,0.85365,0.947775,1,0.0393317,94
0.000891,1.10567,0.941932,1,0.0336817,95
0.000405,1.59277,0.937125,1,0.0227082,96
0.000648,1.74192,0.943734,1,0.0287238,97
0.00030375,1.9149,0.9441,1,0.0196659,98
0.00115425,2.52095,0.958026,1,0.0383358,99
4.05e-05,2.5605,0.95625,1,0.00718096,100
8.1e-05,1.68975,0.96075,1,0.0101554,101
0.00010125,1.3554,0.9657,1,0.0113541,102
2.025e-05,2.4885,0.963,1,0.00507771,103
0.0001215,1.49625,0.972,1,0.0124378,104
0.00010125,0.7173,0.9756,1,0.0113541,105
0.00034425,1.60465,0.986029,1,0.0209359,106
0.000729,2.61325,1.00362,1,0.0304662,107
0.000891,1.13676,0.994193,1,0.0336817,108
2.025e-05,1.0575,0.99,1,0.00507771,109
0.0006075,1.566,1.0068,1,0.0278117,110
0.00070875,1.95493,1.00311,1,0.0300401,111
4.05e-05,2.466,0.99225,1,0.00718096,112
2.025e-05,0.738,0.9945,1,0.00507771,113
0.0001215,2.2725,0.99975,1,0.0124378,114
0.000972,2.42859,1.01175,1,0.0351794,115
0.0014175,0.843364,1.02266,1,0.0424831,116
0.00107325,2.49648,1.0215,1,0.0369663,117
0.000162,2.67244,1.026,1,0.0143619,118
0.00046575,0.769696,1.02776,1,0.0243518,119
4.05e-05,2.28375,1.017,1,0.00718096,120
4.05e-05,2.57625,1.017,1,0.00718096,121
4.05e-05,2.00925,1.0215,1,0.00718096,122
0.00066825,1.08709,1.03882,1,0.0291692,123
