"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
0.000702246,2.30476,2.89094,1,0.029902,154
6.38406e-05,4.44246,2.87641,1,0.00901578,155
0.000638406,2.45454,2.89958,1,0.0285104,156
0.000191522,3.28657,2.89772,1,0.0156158,157
0.000255362,2.41698,2.91237,1,0.0180316,158
0.000319203,4.4057,2.91796,1,0.0201599,159
0.000255362,4.43047,2.91237,1,0.0180316,160
0.000446884,4.36256,2.92663,1,0.0238535,161
0.000191522,3.72069,2.92701,1,0.0156158,162
0.00217058,2.55681,2.95232,1,0.0525706,163
0.000127681,3.31586,2.93634,1,0.0127502,164
0.0023621,2.46762,2.97359,1,0.0548409,165
0.000127681,3.73134,2.95232,1,0.0127502,166
0.000383043,3.52893,2.9683,1,0.0220841,167
0.000383043,4.31328,2.96563,1,0.0220841,168
6.38406e-05,3.27591,2.9643,1,0.00901578,169
0.000255362,4.37454,2.9683,1,0.0180316,170
0.000191522,2.92968,2.97762,1,0.0156158,171
6.38406e-05,2.14932,2.99626,1,0.00901578,172
0.00331971,2.55404,3.0253,1,0.0650137,173
0.00197906,2.39211,3.02564,1,0.0501978,174
6.38406e-05,3.22797,3.01224,1,0.00901578,175
0.000127681,4.3306,3.01624,1,0.0127502,176
0.000255362,3.20001,3.02423,1,0.0180316,177
6.38406e-05,3.72335,3.02023,1,0.00901578,178
0.000574565,3.28035,3.03799,1,0.0270473,179
0.000766087,4.30596,3.05086,1,0.0312316,180
0.00293667,2.48646,3.06852,1,0.061148,181
0.000510725,3.17604,3.06418,1,0.0255005,182
0.000255362,3.69539,3.05619,1,0.0180316,183
0.000191522,2.95631,3.06018,1,0.0156158,184
0.000383043,6.22556,3.06684,1,0.0220841,185
6.38406e-05,3.23596,3.06817,1,0.00901578,186
0.000383043,3.31986,3.07616,1,0.0220841,187
6.38406e-05,3.5236,3.06817,1,0.00901578,188
0.000574565,4.26756,3.07882,1,0.0270473,189
0.000510725,2.22522,3.08815,1,0.0255005,190
0.000446884,3.27363,3.09671,1,0.0238535,191
0.000127681,3.00026,3.09214,1,0.0127502,192
0.00255362,5.09384,3.1225,1,0.0570208,193
6.38406e-05,3.13209,3.10013,1,0.00901578,194
0.000191522,3.2333,3.10279,1,0.0156158,195
0.00344739,2.37748,3.14541,1,0.0662522,196
0.000191522,3.19069,3.11611,1,0.0156158,197
0.000255362,3.39976,3.11212,1,0.0180316,198
0.000255362,2.14532,3.12011,1,0.0180316,199
0.000383043,2.26784,3.12543,1,0.0220841,200
0.000191522,3.51295,3.11877,1,0.0156158,201
0.000319203,2.21963,3.1273,1,0.0201599,202
0.000127681,3.02423,3.1241,1,0.0127502,203
0.000127681,3.14008,3.1281,1,0.0127502,204
0.000893768,3.3404,3.14236,1,0.033734,205
0.000255362,4.23871,3.1281,1,0.0180316,206
0.000191522,3.08948,3.13742,1,0.0156158,207
6.38406e-05,3.26792,3.13209,1,0.00901578,208
0.000191522,4.00567,3.13742,1,0.0156158,209
0.000319203,2.30752,3.14488,1,0.0201599,210
0.000127681,3.17604,3.14008,1,0.0127502,211
