Emb_surf_pred_err,TP,TN
-17.81640577599806,0.7505986559209001,0.9958150017862797
-4.063195565835988,0.800327126321087,0.9969854957482109
-12.976255699282191,0.7781494784774335,0.9965159293785817
-4.492706806152623,0.7710399277068322,0.996625905709166
-1.7514580844634953,0.8312529134510799,0.9964843892382336
19.510574687188573,0.8360923485771232,0.9944419182817561
-14.970344009489917,0.7733182005777961,0.9991096272623562
-9.976337684146248,0.8325930038867296,0.9989371831988381
-34.29855648716397,0.6640278045954817,0.9993012429726642
-19.839825263924283,0.7535692588092345,0.9990478889507737
4.041416165664662,0.8200400801603206,0.9980103697190212
5.120655813416465,0.8682022861101489,0.997320403646956
6.003769182446379,0.8555146728888091,0.9983319823537053
-1.8774556652861845,0.8171110508870312,0.997277722355286
-1.8811172117450465,0.7948357467547683,0.9982413926898613
-45.82078022402472,0.028818901809127752,0.9894973711668495
4.442639664080454,0.8237631974564117,0.9944065145489754
-9.996921656148992,0.7391380395998041,0.9972143170002913
27.90158443900554,0.8226201210872085,0.9976834976504795
7.243932839651001,0.8076838477894274,0.9940638897090106
-9.681673605544207,0.7988211717552752,0.9969935281440043
-50.18958979662185,0.5930686252008263,0.9995845363648636
-19.970179852763025,0.7565636165915799,0.999287134467588
-36.35725976151508,0.6779835390946503,0.9995687174618689
-12.29107447413303,0.7858444714459295,0.9991003845551515
-12.850959937853734,0.767332087717573,0.9983972211423514
-2.843363086668586,0.8233125685354985,0.9975773104581075
-4.287379875635953,0.8298128229016685,0.9975867648302327
-4.004454774355994,0.8293216630196937,0.998547856541116
-4.190714259456677,0.8394665349469005,0.9986246728052238
-3.9426994348797475,0.8498275021223561,0.998194821572318
-7.93997214774168,0.8194334790394947,0.9984084819862328
-3.795033228401539,0.8040999719180005,0.9974282152974504
-10.716634609418627,0.7853083915221752,0.9970006771928573
-19.793363103055775,0.7491229096012162,0.9982278491732988
0.6606237517283761,0.812106314333999,0.996813154171848
-8.563068920676203,0.7590585135054201,0.9971625434767336
-12.077751892836343,0.7730864999458699,0.997214938617814
-24.245337435108635,0.6939028164654906,0.9991345283360492
-8.223175965665236,0.7620558375634517,0.9988288504266495
-23.420796890184647,0.7114173228346456,0.9993153468681892
-50.294384057971016,0.6254331776405002,0.9996758929150191
-37.79351472232575,0.6645929131728429,0.9994262073447999
-603.8314176245211,0.13028488477590275,0.999935055267967
-6.6409630970178615,0.8049140411716963,0.9973548459467177
-5.606523955147808,0.7764681975208291,0.9979264549734796
-7.3182526462844555,0.8057377459570421,0.9980769407013439
-10.822430770653229,0.8041256465876856,0.997732032049195
-6.2708737183828855,0.8409740231198629,0.9983437671273258
-14.842231019700625,0.7941458439571647,0.9986889246948504
-13.864836012098927,0.7343577055797903,0.9959156031795379
-25.422052228963334,0.7200431147799569,0.9989019352317388
-72.2903109904587,0.46006441596959935,0.9975579745952251
-16.1384908712734,0.7601268577824762,0.9973844393806595
-215.33327153054603,0.26929295898868144,0.9995241945742974
-6.749357470108392,0.7862974981681148,0.9951691443588488
-9106.587837837838,0.009981101957690402,0.9999839739309276
-589.7129186602871,0.13955370563070876,0.9999619287386992
-32.89824187533298,0.6766887151733815,0.9995181404811712
-27175.0,0.003299725022914757,0.9999950771048454
-20.871778555520205,0.7586206896551724,0.9996589064619583
-2.8323951988074128,0.8312629658326877,0.9977858884783892
-84.1212245106557,0.46567851888861134,0.9989889622948164
-13.369873137085849,0.7555000271606279,0.9986141606021324
-38.41525014275047,0.6530955478691334,0.9993635830333449
-6.653111739745403,0.8191237173217513,0.9973604701228703
-1.5538847117794485,0.7871758054383918,0.9986522217826923
-16.85086053070857,0.7437008940666486,0.9965765043333437
-14.152957015729156,0.75770215458965,0.9974745908720551
-6.601334312254605,0.7898637520586914,0.9973628503700641
-53.41414141414141,0.48640739765311797,0.9972736076734464
-147.96961729477067,0.33310556079170595,0.9984720541892292
-5.389168964850954,0.7798389919495975,0.9946472635909941
-13.163863903011341,0.8107547691457009,0.9993021037437669
-24.318501582835033,0.747763041556145,0.9992743681541439
-16.875626880641924,0.7530572838446685,0.9993441462306931
-22.70227808326787,0.6899274434485702,0.9997554916328903
-33.176174760333176,0.6851545905121549,0.9993881964757042
-49.587590791579466,0.6382190766192083,0.9997607380191839
-2.711001575693911,0.8237746833451342,0.9986265766964428
-22.964250248262164,0.6644457904300424,0.9991680072249033
-3.4089768049000906,0.7850172355197359,0.9974420957757395
6.247187640617969,0.8486950652467377,0.9980783374939579
-77.5,0.46031960996749727,0.9989152296904912
-137.78035576179428,0.3375074537865236,0.9993198674185417
-17.16138296201566,0.7405783224818078,0.9957078374901983
-0.15864322272375306,0.7886693191031999,0.9933217541449731
-15.138437873867716,0.7765737682611547,0.9974366799953789
-16.009758810739747,0.7420374184128229,0.9965424765967844
-1.9106463878326996,0.7896418244566739,0.9962335777665121
-14.334714877804773,0.770375,0.999050023009035
-29.22077922077922,0.6565385064859179,0.9994729805417487
-33.946377132727676,0.6640198511166253,0.9993455351463365
-32.554153031011374,0.6189748412885022,0.9993852518066233
-9.347941332390882,0.8122171945701357,0.9992762190506463
-9528.0,0.009389281262982966,0.9999920632453522
-12.037270209015361,0.8133962688244549,0.9989067204718299
-95.34313725490196,0.40124605200536495,0.9990543126927282
-38.026759376316896,0.67517078197153,0.9987144969928679
641.3725872489764,0.8480210567362059,0.9527258561511627
-5.758894292295879,0.7780735721200387,0.9987222287875207
-4.664831832812427,0.7775549315862192,0.9977500294565174
-56.264133876074176,0.5175108538350217,0.9996541571859677
-6.508196721311475,0.7130213944897645,0.9983451867204476
-32.86496350364963,0.5471775854964978,0.9991990881597284
-30.483870967741936,0.6353522867737948,0.9998115217132321
-8.736717827626919,0.754614549402823,0.9998019928378725
-3.2024793388429753,0.7737737737737738,0.9997228448343252
-16.38225255972696,0.6642228739002932,0.999912127698935
-4.13625304136253,0.6214953271028038,0.9998151827969598
2.3038156947444204,0.8426925845932326,0.9984763051769129
-0.2755988976044096,0.8078224101479915,0.9992860387100887
7.713248638838476,0.8356019358741682,0.9987461115324763
3.4762613282835115,0.7998106316786149,0.9988375633668501
7.591796228911677,0.8241812768772743,0.9990582085294626
-4.913411196133709,0.763531669865643,0.9987694719440433
-56.51537335285505,0.4284377923292797,0.9997826210873003
-3.401360544217687,0.7050438596491229,0.999820761112811
14.085494043447792,0.7139453398738612,0.9978226028973821
-16.757220474692595,0.7087925544942444,0.9995145642791763
-81.9672131147541,0.42342342342342343,0.9998793503880178
13.83108935128519,0.8004895960832313,0.9994752552426944
