Emb_surf_pred_err,TP,TN
-31.05333310837031,0.6826222416767516,0.996571769755952
-6.713211600429646,0.7469803724207348,0.9964321807380262
-20.744137116543108,0.7354249032162613,0.9969789732577439
-6.706760048721072,0.732824427480916,0.9962928109786643
-1.9664108161397085,0.7864677750729442,0.9954934332140101
18.41158232753848,0.7963403831247924,0.9939966374655593
-11.800669050640213,0.7359678085018572,0.9985373128074643
-7.090828006540805,0.8026443642420877,0.9981826313612712
-49.62442218798151,0.5740490442170303,0.9991823649799945
-15.7728151925444,0.7273693803159174,0.9983943742306004
0.948563794255177,0.7607882431529727,0.997754654884485
3.1693799792171804,0.8130700842858792,0.9967988544514266
-9.196922926160028,0.720003589697568,0.9984033433543695
-16.13082845107248,0.7025162083845817,0.9973750328250299
0.07966633862880172,0.749800834153428,0.9976357678832575
-43.826431483104116,0.03069954705586311,0.9893754149897692
-1.808490051545485,0.7625581033678354,0.9944314815552956
-10.294004166988193,0.6636115581053663,0.99601668543281
48.35759371377045,0.7967280690454721,0.9965138045363694
-1.221575728789408,0.7289537356111152,0.9941934287538541
-11.243705413344523,0.7663326653306614,0.9964693260141742
-11.918828666837914,0.6311682350240991,0.9985019718140034
-12.485801660113587,0.7425042721764797,0.9986433255356922
-19.43477370468974,0.6932441700960219,0.9988783983528479
8.778857837181045,0.7524301336573511,0.9971184464667908
-5.57516611295681,0.707739207395024,0.9967692330145909
-4.358306347544496,0.7906255103707333,0.9972754224062375
-8.178186615846954,0.7912933005843991,0.9975113908183686
-1.0348558257679101,0.7881186274966246,0.9977847011904099
-3.5701235109259666,0.7946230109727269,0.9980463094042534
-5.707030205827319,0.7937792388418258,0.9975516505007235
-6.641066184775243,0.7732183089098996,0.9975532952327492
-3.481343717307916,0.741814097163718,0.9963757507082153
-10.069208847876238,0.7610203875769157,0.9962476387354314
-22.71373730850644,0.7345339726347796,0.9983370395553501
2.2461207558764786,0.7655861115378706,0.9957911483217455
-15.259034273288924,0.6889860453973767,0.996872611204493
-13.728145776902242,0.7447656165421673,0.996855608510354
-4.377321918914554,0.6123491179201486,0.9973033979117629
2.982233502538071,0.7578521573604061,0.9980333634245744
-9.671848013816925,0.7070866141732284,0.998581595105412
-34.59744473737579,0.6361307819798101,0.9991328606669757
-28.860230045311955,0.6583716526913714,0.9988955760840175
-701.0174418604652,0.1115949918345128,0.9999270620701782
-16.31479574322005,0.7159792419882437,0.9971368656589936
-0.061000406669377796,0.7447165210323105,0.9969017343612678
-3.8961714523512274,0.737846092224503,0.9965731663728872
-22.904970647799225,0.6957909227432004,0.9972788237583249
-7.098809019441698,0.805634917146499,0.9978790320408821
-37.76485134603496,0.6629066802651709,0.9989224468937707
-22.862171026317895,0.6681815222345204,0.9958627414956456
-26.941431670281997,0.6961196698038803,0.9986975659128415
-232.95016201203518,0.24452580114465788,0.9988673778975543
-16.97144270355984,0.7357253902120515,0.9969109049278851
-347.8014744602422,0.20152873732176982,0.9997832994342682
-15.027092113184828,0.7115391325587076,0.9949333425936402
-34178.61635220126,0.0028071849256004256,0.9999979967413659
-933.3333333333334,0.09469302809573361,0.9999854195169486
-5.208772669759595,0.6953297253958709,0.9983772297156901
-129780.95238095238,0.00076993583868011,1.0
2.8954988154777572,0.818636483285075,0.9989558094371825
-8.281685566591788,0.7884725936664251,0.9978823075674875
-133.63813229571986,0.37030560413023567,0.9992466138390407
-45.30744336569579,0.6031017437123146,0.9990682757867985
-109.23577451696434,0.4459429441817663,0.9997065378305634
-20.824820734687336,0.723604595262172,0.9976824720888549
2.023692003948667,0.7621825361213318,0.9982391929741626
-22.03853437133668,0.695081401935913,0.9962026354372047
-17.28407557354926,0.7099214682277134,0.9969539132789365
-8.591031769258283,0.7524479712531816,0.9970029363231863
-181.07418983385426,0.27196909841102623,0.9986187179155759
-381.2336999659825,0.18023091423185675,0.9993996989259228
-9.862481917562397,0.7189192792972982,0.9939415532489331
-7.17037037037037,0.7943046723804258,0.9986716818175203
-23.996842520720957,0.726684350132626,0.9989774981609923
-3.1651173085436035,0.7440463419866982,0.9985593170339494
-10.258823529411766,0.6828851899274434,0.999561887738114
-16.129916404001644,0.6637951380693887,0.9981634910365841
-47.96639064783244,0.6410172002304337,0.9997249787557467
1.8094563763669262,0.7671308315632129,0.9976995430095313
-20.74597757191614,0.649707248132445,0.9990020602263426
-6.703621198777392,0.7138903723843278,0.9968621494992335
13.626818659067046,0.8275836208189591,0.9972252015874867
-307.6555023923445,0.22508125677139762,0.99978713223887
-185.20408163265307,0.2945194340543178,0.9995405109518216
-25.55299095979996,0.6879165070854079,0.9958744880861198
-13.207104128420783,0.6849508796409782,0.9936834787035792
-16.8374499573644,0.7463539540579657,0.996946293738609
-24.49704944719528,0.6873154413607488,0.9966589940990638
-8.16182405165456,0.7073500606286727,0.9957307464180715
-2.027802576202015,0.736,0.9977754135931001
-20.199466217165334,0.6795605936660044,0.9993155046080083
-46.34441575209813,0.5970774744968294,0.9993162438001806
-12.54300079386081,0.6112156125088173,0.9987411536560975
13.429217840982547,0.8248222365869424,0.9978103625307864
-70694.11764705883,0.0014125467386788533,1.0
-14.199907592792238,0.7893009665093279,0.9988073878627969
-602.9501216545012,0.12741747068749187,0.9998731936096973
-101.51503499192494,0.45206655726443534,0.9988487661657598
-218.37368094351334,0.06521739130434782,0.998208031220827
-8.508403361344538,0.7007502420135527,0.9983150777003073
-6.599201824401368,0.7107010741186434,0.9971236908762595
-50.939274792485804,0.393342981186686,0.9992396363663121
-11.354871882766304,0.6039710635678005,0.9978456417236219
-74.8139255702281,0.3532481801950282,0.9991471573786412
-2.7954256670902162,0.5278121137206427,0.999359885063807
70.57546145494028,0.6145494028230185,0.9986908079083019
64.66466466466467,0.7137137137137137,0.9986753404389285
25.219941348973606,0.6480938416422287,0.9997277940748963
8.878504672897197,0.47897196261682246,0.9996673290345277
11.555075593952484,0.7924406047516199,0.997270122807978
15.221987315010571,0.7422832980972516,0.9984549431460513
7.894736842105263,0.7749546279491834,0.9984218435693659
19.126200459894495,0.733531719193832,0.9977353566110656
16.457161759841217,0.7770426728415482,0.9985501856665774
-5.110961667787492,0.6520793346129239,0.9980578912801062
-23.870220162224797,0.23760523854069224,0.9994116277429596
30.263157894736842,0.5197368421052632,0.9994645331989417
3.7000700770847934,0.5555711282410651,0.9975445308445527
-6.8009416688464555,0.6169483223120255,0.9989502351907891
43.693693693693696,0.24774774774774774,0.9988624465155961
97.55201958384333,0.6915544675642595,0.9980055896724148
117.56756756756756,0.32432432432432434,0.9995839419826835
22.12212212212212,0.5745745745745746,0.9983155808768888
-6.9523809523809526,0.6788364499851588,0.9993553066924843
7.127227258518287,0.7875117224132542,0.9984744133360896
13.521890740023247,0.7843858969391708,0.9990300351672506
0.4089336269267065,0.7698961937716263,0.9994833165732195
10.170893054024257,0.7690187431091511,0.9980091608291259
16.027665012780034,0.7669523379942865,0.9985699244618357
